PROVINCIA,MUNICIPIO,INSTITUCION_EDUCATIVA,SEDE_EDUCATIVA,ZONA,PROYECTOS_CONECTIVIDAD_2024,OPERADOR,ESTADO,MEDIO_ENLACE,ANCHO_BANDA_SUBIDA_MB,ANCHO_BANDA_DESCARGA_MB,FINALIZACION_CONTRATO,LATITUD,LONGITUD
CENTRO,SIACHOQUE,I.E. SANTO DOMINGO SAVIO GAIATO,FIRAYA SUR,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,5.49305555556,-73.2625
CENTRO,SIACHOQUE,I.E. JURUVITA,GUATICHÁ,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,5.524722,-73.263333
CENTRO,SIACHOQUE,I.E. TECNICA IGNACIO GIL SANABRIA,MARIA AUXILIADORA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,15,12/01/2032 12:00:00 AM,5.523789,-73.201034
CENTRO,SIACHOQUE,I.E. TECNICA IGNACIO GIL SANABRIA,SAN JOSÉ,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,15,12/01/2032 12:00:00 AM,5.506199228,-73.19326414
CENTRO,SIACHOQUE,I.E. TECNICA IGNACIO GIL SANABRIA,SAN JUAN BOSCO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,5.510345,-73.209478
CENTRO,SIACHOQUE,I.E. TECNICA IGNACIO GIL SANABRIA,SAN MARTÍN,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,15,12/01/2032 12:00:00 AM,5.516050197,-73.18355594
NORTE,SOATÁ,I.E. JUAN JOSE RONDON,CENTRO EDUCATIVO EL CEIBO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,15,12/01/2032 12:00:00 AM,6.295968803,-72.67547423
NORTE,SOATÁ,I.E. ESCUELA NORMAL SUPERIOR LA PRESENTACION,CENTRO EDUCATIVO LA JABONERA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,6.28588729,-72.65374772
NORTE,SOATÁ,I.E. ESCUELA NORMAL SUPERIOR LA PRESENTACION,ESC LA LAGUNA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,6.3124543,-72.66037781
VALDERRAMA,SOCHA,I.E. ESCUELA NORMAL SUPERIOR,ELA SOCHAVIEJO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,6.01113,-72.698344
VALDERRAMA,SOCHA,I.E. LOS LIBERTADORES,ESC RUR HELECHAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,6.025059749,-72.66518476
VALDERRAMA,SOCHA,I.E. ESCUELA NORMAL SUPERIOR,ESC SAGRA ABAJO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,6.013305211,-72.69878275
VALDERRAMA,SOCHA,I.E. ESCUELA NORMAL SUPERIOR,ESC SANTA TERESA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,5.986702837,-72.74123234
VALDERRAMA,SOCHA,I.E. MATILDE ANARAY,I.E. MATILDE ANARAY - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,NA,4.0,18,12/01/2032 12:00:00 AM,5.94881487,-72.67372724
VALDERRAMA,SOCOTÁ,I.E. TECNICA JAIRO ALBARRACIN BARRERA,ESC COMEZA BAHO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,15,12/01/2032 12:00:00 AM,5.986111,-72.627222
VALDERRAMA,SOCOTÁ,I.E. TECNICA JAIRO ALBARRACIN BARRERA,ESC EL OSO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,15,12/01/2032 12:00:00 AM,5.936275518,-72.5004092
VALDERRAMA,SOCOTÁ,I.E. TECNICO FRANCISCO JOSE DE CALDAS,ESC EL VERDE,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,6.106389,-72.577778
VALDERRAMA,SOCOTÁ,I.E. TECNICO FRANCISCO JOSE DE CALDAS,ESC GUAQUIRA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,6.100641524,-72.63633554
VALDERRAMA,SOCOTÁ,I.E. TECNICO FRANCISCO JOSE DE CALDAS,ESC LA MANGA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,15,12/01/2032 12:00:00 AM,6.074312788,-72.58125102
VALDERRAMA,SOCOTÁ,I.E. TECNICO FRANCISCO JOSE DE CALDAS,ESC LOS MORTIÑOS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,6.059108032,-72.5758199
VALDERRAMA,SOCOTÁ,I.E. TECNICA JAIRO ALBARRACIN BARRERA,ESC LOS PINOS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,6.038909,-72.594594
VALDERRAMA,SOCOTÁ,I.E. TECNICO FRANCISCO JOSE DE CALDAS,ESC MAUSA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,NA,3.0,12,12/01/2032 12:00:00 AM,6.09,-72.593889
